Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Bruto;Tipo Agregado
Apartamento;Leblon;3;1;1;140;10000.0;2000.0;400.0;12400.0;Apartamento
Apartamento;Copacabana;3;1;1;125;3795.0;1700.0;210.0;5705.0;Apartamento
Apartamento;Ipanema;4;1;2;200;8000.0;2500.0;0.0;10500.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;94;3000.0;1200.0;90.0;4290.0;Apartamento
Apartamento;Copacabana;3;0;2;200;6000.0;950.0;400.0;7350.0;Apartamento
Apartamento;Barra da Tijuca;2;1;2;70;4000.0;1600.0;300.0;5900.0;Apartamento
Apartamento;Barra da Tijuca;2;0;1;77;4700.0;3067.0;389.0;8156.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;127;5500.0;2600.0;565.0;8665.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;55;1800.0;1300.0;331.0;3431.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2750.0;1110.0;268.0;4128.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;246;8000.0;1800.0;450.0;10250.0;Apartamento
Apartamento;Leblon;2;1;1;115;6900.0;1200.0;220.0;8320.0;Apartamento
Apartamento;Ipanema;3;1;1;130;7000.0;2000.0;400.0;9400.0;Apartamento
Apartamento;Copacabana;1;0;0;40;2600.0;490.0;250.0;3340.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;160;4000.0;2000.0;0.0;6000.0;Apartamento
Apartamento;Tijuca;3;0;0;80;1700.0;500.0;50.0;2250.0;Apartamento
Apartamento;Leblon;4;3;1;180;8000.0;1800.0;500.0;10300.0;Apartamento
Apartamento;Barra da Tijuca;4;4;2;216;9500.0;3893.0;12000.0;25393.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;85;1800.0;1152.0;235.0;3187.0;Apartamento
Apartamento;Ipanema;2;1;0;90;5500.0;1400.0;300.0;7200.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;146;6500.0;3100.0;0.0;9600.0;Apartamento
Apartamento;Ipanema;2;1;1;90;10000.0;4000.0;613.0;14613.0;Apartamento
Apartamento;Copacabana;4;3;2;430;10000.0;2835.0;1546.0;14381.0;Apartamento
Apartamento;Ipanema;2;2;2;70;10000.0;4011.0;300.0;14311.0;Apartamento
Apartamento;Ipanema;1;0;0;35;1300.0;798.0;82.0;2180.0;Apartamento
Apartamento;Flamengo;3;2;1;300;6500.0;2500.0;775.0;9775.0;Apartamento
Apartamento;Copacabana;1;0;0;35;3000.0;700.0;80.0;3780.0;Apartamento
Apartamento;Tijuca;1;0;0;33;1000.0;515.0;14.0;1529.0;Apartamento
Apartamento;Tijuca;2;0;0;90;1750.0;725.0;30.0;2505.0;Apartamento
Apartamento;Tijuca;2;0;0;80;1600.0;690.0;23.0;2313.0;Apartamento
Apartamento;Leblon;3;1;1;150;5000.0;1000.0;0.0;6000.0;Apartamento
Apartamento;Copacabana;3;1;1;205;5000.0;2033.0;341.0;7374.0;Apartamento
Apartamento;Ipanema;3;1;2;170;8000.0;1900.0;0.0;9900.0;Apartamento
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;500.0;12000.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;61;1800.0;1030.0;203.0;3033.0;Apartamento
Apartamento;Tijuca;1;0;0;58;1500.0;426.0;4810.0;6736.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;36;1600.0;630.0;0.0;2230.0;Apartamento
Apartamento;Copacabana;3;1;0;78;2500.0;932.0;175.0;3607.0;Apartamento
Apartamento;Copacabana;3;2;1;140;3900.0;1470.0;230.0;5600.0;Apartamento
Apartamento;Ipanema;1;0;0;70;2700.0;815.0;2315.0;5830.0;Apartamento
Apartamento;Ipanema;1;0;0;40;1800.0;700.0;100.0;2600.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;128;4809.0;2600.0;0.0;7409.0;Apartamento
Apartamento;Ipanema;2;0;0;70;2200.0;1536.0;0.0;3736.0;Apartamento
Apartamento;Ipanema;2;0;0;60;3500.0;780.0;0.0;4280.0;Apartamento
Apartamento;Copacabana;2;0;0;110;2500.0;1042.0;120.0;3662.0;Apartamento
Apartamento;Flamengo;2;1;0;70;2500.0;837.0;27.0;3364.0;Apartamento
Apartamento;Flamengo;1;0;0;50;1700.0;480.0;250.0;2430.0;Apartamento
Apartamento;Copacabana;1;0;1;45;1400.0;552.0;66.0;2018.0;Apartamento
Apartamento;Copacabana;3;1;0;90;3800.0;1064.0;230.0;5094.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;244;4200.0;3485.0;786.0;8471.0;Apartamento
Apartamento;Copacabana;4;0;1;300;6000.0;2500.0;375.0;8875.0;Apartamento
Apartamento;Copacabana;3;1;0;180;3500.0;1048.0;388.0;4936.0;Apartamento
Apartamento;Botafogo;1;0;0;29;1390.0;400.0;0.0;1790.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;84;2500.0;2085.0;265.0;4850.0;Apartamento
Apartamento;Barra da Tijuca;4;3;3;240;11000.0;3683.0;1292.0;15975.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;85;2200.0;683.0;90.0;2973.0;Apartamento
Apartamento;Ipanema;1;1;1;131;6400.0;1650.0;280.0;8330.0;Apartamento
Apartamento;Barra da Tijuca;4;3;3;342;7500.0;3970.0;0.0;11470.0;Apartamento
Apartamento;Leblon;2;0;0;65;2500.0;868.0;0.0;3368.0;Apartamento
Apartamento;Flamengo;2;0;0;72;2500.0;578.0;191.0;3269.0;Apartamento
Apartamento;Tijuca;3;1;1;85;2100.0;630.0;116.0;2846.0;Apartamento
Apartamento;Ipanema;2;1;2;130;10000.0;1871.0;0.0;11871.0;Apartamento
Apartamento;Leblon;4;2;1;220;9500.0;1800.0;0.0;11300.0;Apartamento
Apartamento;Botafogo;3;1;1;108;3800.0;887.0;195.0;4882.0;Apartamento
Apartamento;Barra da Tijuca;3;3;3;145;5100.0;1100.0;424.0;6624.0;Apartamento
Apartamento;Ipanema;1;8;1;97;8000.0;1800.0;250.0;10050.0;Apartamento
Apartamento;Barra da Tijuca;4;4;3;420;8000.0;5700.0;2000.0;15700.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;131;3500.0;1700.0;0.0;5200.0;Apartamento
Apartamento;Ipanema;4;1;1;168;5500.0;2143.0;0.0;7643.0;Apartamento
Apartamento;Ipanema;3;1;1;150;4300.0;1700.0;250.0;6250.0;Apartamento
Apartamento;Leblon;2;1;1;90;5000.0;2000.0;500.0;7500.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;68;1500.0;875.0;210.0;2585.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;3300.0;1550.0;247.0;5097.0;Apartamento
Apartamento;Flamengo;2;0;0;93;4000.0;550.0;150.0;4700.0;Apartamento
Apartamento;Copacabana;1;0;0;35;1700.0;695.0;114.0;2509.0;Apartamento
Apartamento;Ipanema;3;0;2;180;5500.0;2235.0;448.0;8183.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;82;2200.0;830.0;0.0;3030.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;5800.0;1900.0;270.0;7970.0;Apartamento
Apartamento;Leblon;4;3;1;180;7000.0;2290.0;0.0;9290.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;203;5500.0;2800.0;696.0;8996.0;Apartamento
Apartamento;Copacabana;1;0;0;47;2300.0;720.0;30.0;3050.0;Apartamento
Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0;1379.0;Apartamento
Apartamento;Ipanema;2;1;0;150;5500.0;2500.0;500.0;8500.0;Apartamento
Apartamento;Leblon;3;1;1;150;5000.0;1162.0;435.0;6597.0;Apartamento
Apartamento;Tijuca;2;1;0;65;1500.0;680.0;0.0;2180.0;Apartamento
Apartamento;Copacabana;3;1;0;108;3800.0;1278.0;274.0;5352.0;Apartamento
Apartamento;Barra da Tijuca;3;3;3;140;6500.0;1500.0;500.0;8500.0;Apartamento
Apartamento;Copacabana;3;1;1;250;9500.0;1680.0;680.0;11860.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1700.0;1241.0;204.0;3145.0;Apartamento
Apartamento;Botafogo;1;0;0;52;1500.0;1000.0;27.0;2527.0;Apartamento
Apartamento;Tijuca;2;1;1;86;1200.0;534.0;96.0;1830.0;Apartamento
Apartamento;Tijuca;1;0;0;25;1450.0;485.0;25.0;1960.0;Apartamento
Apartamento;Barra da Tijuca;2;0;1;80;3000.0;1380.0;300.0;4680.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;86;2600.0;1478.0;151.0;4229.0;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0;8995.0;Apartamento
Apartamento;Copacabana;3;1;1;290;6000.0;2520.0;339.0;8859.0;Apartamento
Apartamento;Copacabana;1;1;0;50;2200.0;1250.0;150.0;3600.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2299.0;640.0;178.0;3117.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;80;4000.0;1050.0;0.0;5050.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1202.0;266.0;4268.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2800.0;700.0;1200.0;4700.0;Apartamento
Apartamento;Copacabana;1;0;0;30;1200.0;513.0;25.0;1738.0;Apartamento
Apartamento;Tijuca;2;1;1;85;1700.0;780.0;100.0;2580.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;109;5000.0;2500.0;680.0;8180.0;Apartamento
Apartamento;Ipanema;1;1;0;35;2300.0;1200.0;0.0;3500.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;440;8500.0;6500.0;1500.0;16500.0;Apartamento
Apartamento;Tijuca;2;1;0;97;2300.0;835.0;104.0;3239.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;105;3000.0;1000.0;136.0;4136.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;115;3200.0;1727.0;0.0;4927.0;Apartamento
Apartamento;Tijuca;2;1;0;86;1900.0;722.0;149.0;2771.0;Apartamento
Apartamento;Copacabana;1;0;0;30;1200.0;440.0;60.0;1700.0;Apartamento
Apartamento;Tijuca;3;0;0;84;1700.0;790.0;1830.0;4320.0;Apartamento
Apartamento;Ipanema;4;3;1;190;6500.0;1450.0;410.0;8360.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1300.0;1000.0;0.0;2300.0;Apartamento
Apartamento;Copacabana;3;1;1;103;4500.0;1299.0;153.0;5952.0;Apartamento
Apartamento;Ipanema;3;2;0;100;3000.0;1515.0;365.0;4880.0;Apartamento
Apartamento;Ipanema;2;1;0;80;5500.0;890.0;90.0;6480.0;Apartamento
Apartamento;Flamengo;3;0;0;98;2550.0;850.0;196.0;3596.0;Apartamento
Apartamento;Botafogo;2;0;0;65;1900.0;451.0;0.0;2351.0;Apartamento
Apartamento;Botafogo;2;1;1;73;3000.0;749.0;161.0;3910.0;Apartamento
Apartamento;Tijuca;2;1;0;62;1990.0;556.0;50.0;2596.0;Apartamento
Apartamento;Flamengo;3;1;0;100;3600.0;800.0;115.0;4515.0;Apartamento
Apartamento;Copacabana;3;0;0;162;4500.0;845.0;0.0;5345.0;Apartamento
Apartamento;Ipanema;2;0;1;82;3800.0;720.0;140.0;4660.0;Apartamento
Apartamento;Leblon;3;1;1;150;5000.0;1100.0;450.0;6550.0;Apartamento
Apartamento;Copacabana;2;0;0;70;3900.0;960.0;147.0;5007.0;Apartamento
Apartamento;Leblon;3;1;0;99;4000.0;1200.0;325.0;5525.0;Apartamento
Apartamento;Copacabana;3;0;0;120;4200.0;900.0;186.0;5286.0;Apartamento
Apartamento;Tijuca;3;0;1;91;2800.0;450.0;0.0;3250.0;Apartamento
Apartamento;Botafogo;2;1;2;85;4000.0;1130.0;261.0;5391.0;Apartamento
Apartamento;Botafogo;3;1;1;105;5100.0;1340.0;342.0;6782.0;Apartamento
Apartamento;Barra da Tijuca;3;3;3;248;3800.0;4083.0;0.0;7883.0;Apartamento
Apartamento;Copacabana;1;0;0;52;3500.0;2055.0;0.0;5555.0;Apartamento
Apartamento;Copacabana;2;0;0;83;3700.0;550.0;185.0;4435.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;2300.0;950.0;98.0;3348.0;Apartamento
Apartamento;Leblon;1;1;1;75;3000.0;968.0;154.0;4122.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;95;1600.0;1250.0;0.0;2850.0;Apartamento
Apartamento;Tijuca;2;1;0;64;1250.0;695.0;0.0;1945.0;Apartamento
Apartamento;Ipanema;1;0;0;46;2800.0;700.0;850.0;4350.0;Apartamento
Apartamento;Flamengo;2;1;0;80;2500.0;970.0;115.0;3585.0;Apartamento
Apartamento;Ipanema;2;1;0;76;4500.0;735.0;196.0;5431.0;Apartamento
Apartamento;Copacabana;4;1;1;160;7000.0;1880.0;246.0;9126.0;Apartamento
Apartamento;Copacabana;2;0;0;83;2700.0;599.0;171.0;3470.0;Apartamento
Apartamento;Copacabana;2;0;0;80;2500.0;780.0;225.0;3505.0;Apartamento
Apartamento;Copacabana;2;1;1;95;3000.0;1200.0;174.0;4374.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;160;4300.0;1600.0;379.0;6279.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;80;2500.0;1238.0;194.0;3932.0;Apartamento
Apartamento;Copacabana;3;0;0;120;2600.0;1189.0;154.0;3943.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1500.0;650.0;150.0;2300.0;Apartamento
Apartamento;Botafogo;2;1;1;80;4000.0;655.0;192.0;4847.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;3890.0;2200.0;4200.0;10290.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;4000.0;1050.0;150.0;5200.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;81;1700.0;1150.0;150.0;3000.0;Apartamento
Apartamento;Copacabana;3;1;0;140;3700.0;1259.0;236.0;5195.0;Apartamento
Apartamento;Tijuca;3;1;0;73;1900.0;638.0;0.0;2538.0;Apartamento
Apartamento;Copacabana;3;1;0;101;2200.0;1470.0;220.0;3890.0;Apartamento
Apartamento;Tijuca;2;0;0;71;1620.0;300.0;0.0;1920.0;Apartamento
Apartamento;Ipanema;2;1;1;100;5500.0;1200.0;312.0;7012.0;Apartamento
Apartamento;Copacabana;1;0;0;50;1500.0;658.0;74.0;2232.0;Apartamento
Apartamento;Tijuca;2;1;0;90;1500.0;800.0;78.0;2378.0;Apartamento
Apartamento;Leblon;3;1;1;119;6850.0;1400.0;390.0;8640.0;Apartamento
Apartamento;Copacabana;2;1;0;72;2250.0;800.0;40.0;3090.0;Apartamento
Apartamento;Copacabana;1;0;0;32;1400.0;448.0;25.0;1873.0;Apartamento
Apartamento;Leblon;2;2;1;94;6700.0;1211.0;320.0;8231.0;Apartamento
Apartamento;Copacabana;3;2;1;158;5200.0;1540.0;320.0;7060.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;65;1500.0;973.0;136.0;2609.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;180;3000.0;1150.0;0.0;4150.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;127;5000.0;2570.0;789.0;8359.0;Apartamento
Apartamento;Botafogo;3;0;0;157;2700.0;970.0;200.0;3870.0;Apartamento
Apartamento;Botafogo;2;1;1;90;4500.0;945.0;190.0;5635.0;Apartamento
Apartamento;Ipanema;3;2;1;160;6300.0;2200.0;387.0;8887.0;Apartamento
Apartamento;Flamengo;4;1;1;270;8000.0;1550.0;0.0;9550.0;Apartamento
Apartamento;Leblon;3;0;0;120;3600.0;950.0;0.0;4550.0;Apartamento
Apartamento;Copacabana;1;0;0;20;1200.0;330.0;29.0;1559.0;Apartamento
Apartamento;Flamengo;1;0;0;38;1300.0;505.0;59.0;1864.0;Apartamento
Apartamento;Leblon;4;2;1;200;6500.0;1100.0;470.0;8070.0;Apartamento
Apartamento;Flamengo;1;0;0;40;1950.0;200.0;67.0;2217.0;Apartamento
Apartamento;Ipanema;2;1;0;72;3000.0;820.0;0.0;3820.0;Apartamento
Apartamento;Flamengo;2;0;0;88;1900.0;450.0;112.0;2462.0;Apartamento
Apartamento;Ipanema;2;1;0;70;4000.0;725.0;150.0;4875.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;210;3000.0;1754.0;512.0;5266.0;Apartamento
Apartamento;Copacabana;2;0;1;60;2500.0;650.0;750.0;3900.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;75;3500.0;1100.0;192.0;4792.0;Apartamento
Apartamento;Leblon;4;2;4;230;10000.0;2710.0;1328.0;14038.0;Apartamento
Apartamento;Tijuca;2;0;0;60;2000.0;450.0;51.0;2501.0;Apartamento
Apartamento;Copacabana;1;0;0;30;1500.0;900.0;25.0;2425.0;Apartamento
Apartamento;Flamengo;1;0;0;31;1200.0;366.0;179.0;1745.0;Apartamento
Apartamento;Ipanema;3;0;1;120;11000.0;2600.0;500.0;14100.0;Apartamento
Apartamento;Botafogo;3;2;1;287;7500.0;2500.0;0.0;10000.0;Apartamento
Apartamento;Copacabana;2;0;2;115;4000.0;1264.0;210.0;5474.0;Apartamento
Apartamento;Leblon;3;1;1;120;7000.0;1500.0;0.0;8500.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;130;3500.0;1200.0;226.0;4926.0;Apartamento
Apartamento;Copacabana;3;0;0;120;2700.0;800.0;0.0;3500.0;Apartamento
Apartamento;Copacabana;3;1;1;214;9200.0;1824.0;6083.0;17107.0;Apartamento
Apartamento;Ipanema;3;2;1;95;5000.0;1200.0;212.0;6412.0;Apartamento
Apartamento;Ipanema;4;2;1;200;9500.0;3600.0;1500.0;14600.0;Apartamento
Apartamento;Copacabana;4;2;2;360;11000.0;3200.0;1100.0;15300.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;126;3709.0;1640.0;0.0;5349.0;Apartamento
Apartamento;Copacabana;3;1;1;140;6160.0;1300.0;2200.0;9660.0;Apartamento
Apartamento;Tijuca;2;0;0;80;1300.0;855.0;0.0;2155.0;Apartamento
Apartamento;Copacabana;2;1;1;60;3300.0;1603.0;138.0;5041.0;Apartamento
Apartamento;Copacabana;5;0;2;320;3500.0;3500.0;0.0;7000.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;92;2600.0;1250.0;0.0;3850.0;Apartamento
Apartamento;Flamengo;1;0;0;36;2000.0;500.0;189.0;2689.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;94;3200.0;1370.0;140.0;4710.0;Apartamento
Apartamento;Tijuca;3;1;0;140;3800.0;1400.0;0.0;5200.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2250.0;1107.0;221.0;3578.0;Apartamento
Apartamento;Flamengo;3;1;1;110;2950.0;1200.0;0.0;4150.0;Apartamento
Apartamento;Copacabana;3;1;0;110;3500.0;909.0;166.0;4575.0;Apartamento
Apartamento;Botafogo;3;1;1;82;3500.0;966.0;230.0;4696.0;Apartamento
Apartamento;Barra da Tijuca;3;3;3;200;5900.0;2331.0;450625.0;458856.0;Apartamento
Apartamento;Flamengo;3;2;1;100;3000.0;1250.0;1500.0;5750.0;Apartamento
Apartamento;Tijuca;3;1;0;100;2200.0;935.0;0.0;3135.0;Apartamento
Apartamento;Copacabana;1;0;0;40;2300.0;440.0;25.0;2765.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;260;8000.0;3200.0;6400.0;17600.0;Apartamento
Apartamento;Ipanema;2;1;0;71;4500.0;754.0;185.0;5439.0;Apartamento
Apartamento;Barra da Tijuca;2;2;2;113;5900.0;1415.0;300.0;7615.0;Apartamento
Apartamento;Flamengo;3;1;0;118;3500.0;1118.0;205.0;4823.0;Apartamento
Apartamento;Copacabana;2;0;1;90;4500.0;1300.0;200.0;6000.0;Apartamento
Apartamento;Tijuca;3;1;1;120;2200.0;900.0;1520.0;4620.0;Apartamento
Apartamento;Barra da Tijuca;4;3;1;260;6500.0;1000.0;2000.0;9500.0;Apartamento
Apartamento;Copacabana;3;1;0;92;3800.0;800.0;0.0;4600.0;Apartamento
Apartamento;Botafogo;3;2;2;130;4200.0;1357.0;262.0;5819.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;600;11000.0;6900.0;1200.0;19100.0;Apartamento
Apartamento;Barra da Tijuca;2;3;1;202;5500.0;2175.0;3844.0;11519.0;Apartamento
Apartamento;Flamengo;3;1;1;100;3500.0;1100.0;238.0;4838.0;Apartamento
Apartamento;Barra da Tijuca;2;1;2;75;3500.0;2100.0;0.0;5600.0;Apartamento
Apartamento;Leblon;4;3;1;168;11000.0;3097.0;610.0;14707.0;Apartamento
Apartamento;Leblon;2;1;1;100;3500.0;1930.0;400.0;5830.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;82;2500.0;1300.0;0.0;3800.0;Apartamento
Apartamento;Leblon;4;2;4;200;8500.0;2700.0;944.0;12144.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;83;3000.0;873.0;196.0;4069.0;Apartamento
Apartamento;Leblon;2;0;0;49;2800.0;700.0;120.0;3620.0;Apartamento
Apartamento;Tijuca;2;0;0;60;1800.0;470.0;102.0;2372.0;Apartamento
Apartamento;Copacabana;3;1;0;135;6000.0;1697.0;346.0;8043.0;Apartamento
Apartamento;Copacabana;3;1;0;150;7000.0;1400.0;0.0;8400.0;Apartamento
Apartamento;Copacabana;4;0;1;140;4200.0;1100.0;190.0;5490.0;Apartamento
Apartamento;Flamengo;1;0;0;70;2000.0;400.0;84.0;2484.0;Apartamento
Apartamento;Copacabana;2;0;0;90;4000.0;800.0;0.0;4800.0;Apartamento
Apartamento;Ipanema;2;1;1;106;4000.0;970.0;273.0;5243.0;Apartamento
Apartamento;Ipanema;2;1;1;76;4500.0;759.0;283.0;5542.0;Apartamento
Apartamento;Copacabana;2;0;0;80;2700.0;690.0;177.0;3567.0;Apartamento
Apartamento;Leblon;3;1;0;85;3900.0;1100.0;130.0;5130.0;Apartamento
Apartamento;Copacabana;3;0;1;140;3900.0;950.0;0.0;4850.0;Apartamento
Apartamento;Copacabana;3;1;1;100;3500.0;817.0;247.0;4564.0;Apartamento
Apartamento;Botafogo;3;1;0;94;3000.0;1440.0;137.0;4577.0;Apartamento
Apartamento;Tijuca;2;0;0;65;1600.0;600.0;0.0;2200.0;Apartamento
Apartamento;Leblon;2;0;2;80;3900.0;997.0;148.0;5045.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;72;2100.0;660.0;110.0;2870.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;5000.0;850.0;0.0;5850.0;Apartamento
Apartamento;Ipanema;3;2;1;150;7500.0;2200.0;3870.0;13570.0;Apartamento
Apartamento;Tijuca;3;0;1;90;2300.0;650.0;100.0;3050.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;150;4800.0;1700.0;396.0;6896.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;67;3000.0;678.0;0.0;3678.0;Apartamento
Apartamento;Barra da Tijuca;3;3;1;185;10000.0;1750.0;750.0;12500.0;Apartamento
Apartamento;Copacabana;2;0;0;50;1650.0;470.0;97.0;2217.0;Apartamento
Apartamento;Leblon;5;2;5;230;10000.0;2710.0;13280.0;25990.0;Apartamento
Apartamento;Leblon;2;1;1;90;4400.0;1050.0;239.0;5689.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;99;2000.0;780.0;185.0;2965.0;Apartamento
Apartamento;Leblon;3;1;0;100;5900.0;1200.0;480.0;7580.0;Apartamento
Apartamento;Ipanema;2;0;0;65;2700.0;400.0;145.0;3245.0;Apartamento
Apartamento;Copacabana;4;0;1;250;8000.0;996.0;0.0;8996.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;76;2000.0;1300.0;190.0;3490.0;Apartamento
Apartamento;Tijuca;3;1;1;74;2500.0;882.0;119.0;3501.0;Apartamento
Apartamento;Ipanema;3;1;0;93;6200.0;720.0;800.0;7720.0;Apartamento
Apartamento;Copacabana;2;0;1;85;3500.0;650.0;85.0;4235.0;Apartamento
Apartamento;Flamengo;1;0;0;34;1500.0;408.0;54.0;1962.0;Apartamento
Apartamento;Copacabana;3;0;0;140;6000.0;1480.0;170.0;7650.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;95;2200.0;1100.0;268.0;3568.0;Apartamento
Apartamento;Copacabana;1;0;0;50;1800.0;564.0;73.0;2437.0;Apartamento
Apartamento;Flamengo;1;11;0;60;2100.0;840.0;950.0;3890.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1700.0;630.0;110.0;2440.0;Apartamento
Apartamento;Ipanema;2;1;0;80;3600.0;644.0;128.0;4372.0;Apartamento
Apartamento;Tijuca;2;1;0;54;1700.0;793.0;50.0;2543.0;Apartamento
Apartamento;Barra da Tijuca;4;3;3;183;10500.0;3367.0;8400.0;22267.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;52;6000.0;2430.0;166.0;8596.0;Apartamento
Apartamento;Leblon;4;2;2;230;7500.0;1650.0;430.0;9580.0;Apartamento
Apartamento;Ipanema;2;2;1;130;10000.0;2070.0;566.0;12636.0;Apartamento
Apartamento;Barra da Tijuca;4;1;1;110;3500.0;1450.0;120.0;5070.0;Apartamento
Apartamento;Copacabana;3;0;0;103;2500.0;1344.0;164.0;4008.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2600.0;800.0;0.0;3400.0;Apartamento
Apartamento;Leblon;1;0;0;39;1800.0;215.0;0.0;2015.0;Apartamento
Apartamento;Copacabana;2;1;0;70;2500.0;650.0;0.0;3150.0;Apartamento
Apartamento;Ipanema;2;1;0;130;10000.0;1800.0;462.0;12262.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;126;2800.0;1500.0;233.0;4533.0;Apartamento
Apartamento;Copacabana;2;0;0;111;2600.0;1165.0;0.0;3765.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1500.0;964.0;2017.0;4481.0;Apartamento
Apartamento;Leblon;2;1;0;62;2900.0;800.0;123.0;3823.0;Apartamento
Apartamento;Flamengo;3;2;1;104;4300.0;1739.0;248.0;6287.0;Apartamento
Apartamento;Copacabana;1;0;1;40;1900.0;730.0;70.0;2700.0;Apartamento
Apartamento;Tijuca;2;0;0;65;950.0;365.0;25.0;1340.0;Apartamento
Apartamento;Copacabana;2;0;0;70;2200.0;600.0;69.0;2869.0;Apartamento
Apartamento;Ipanema;1;0;1;56;3200.0;495.0;0.0;3695.0;Apartamento
Apartamento;Botafogo;3;1;1;94;4250.0;1400.0;190.0;5840.0;Apartamento
Apartamento;Barra da Tijuca;3;3;1;175;8000.0;1400.0;3800.0;13200.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;80;2800.0;1300.0;140.0;4240.0;Apartamento
Apartamento;Copacabana;3;1;0;153;3999.0;1100.0;220.0;5319.0;Apartamento
Apartamento;Botafogo;2;1;2;84;4650.0;1140.0;0.0;5790.0;Apartamento
Apartamento;Botafogo;1;0;0;50;1700.0;500.0;69.0;2269.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;1500.0;750.0;550.0;2800.0;Apartamento
Apartamento;Botafogo;3;1;1;101;4800.0;1340.0;0.0;6140.0;Apartamento
Apartamento;Flamengo;1;0;0;45;1300.0;400.0;68.0;1768.0;Apartamento
Apartamento;Ipanema;1;1;1;66;6500.0;1060.0;0.0;7560.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2500.0;970.0;70.0;3540.0;Apartamento
Apartamento;Flamengo;4;2;1;326;6000.0;2350.0;0.0;8350.0;Apartamento
